session_id,target
339,2.7934385943328268e-05
340,0.0007918476521604352
341,3.4727754546102116e-06
342,0.00041959355011072467
343,0.0016178610228732263
344,0.000733565250545913
345,0.00043162581864947545
346,0.0010951142046960198
347,0.9559459571115813
348,2.063805231880609e-05
349,2.9447179876669187e-06
350,0.0024163175646614195
351,3.244466377719711e-05
352,0.0064147748435098495
353,0.01603735223256891
354,0.000587981375330233
355,0.002334833505386832
356,0.0021380129033952287
357,3.058142915210052e-05
358,1.9587785144464378e-08
359,0.0069391407026081165
360,5.937610679925825e-06
361,0.05958944684830479
362,0.02559464254666744
363,0.00047146487019091693
364,0.016408856531768167
365,2.4331340775063894e-09
366,2.3704435285137448e-09
367,1.2657504226956887e-07
368,0.0017837241365033071
369,0.0011920838314820495
370,1.9308674067471008e-05
371,0.0016287020735088738
372,1.4250694657748501e-05
373,3.3809249153738085e-07
374,2.1957476360412693e-08
375,0.0005955522252376783
376,0.001044681366482041
377,3.584215153097213e-05
378,3.0528928778284595e-08
379,1.9928341991552115e-06
380,0.0008559807802971749
381,0.00047831841683360006
382,0.0017013200296909813
383,6.147316658327333e-07
384,0.002855614008490899
385,0.0011441360304499614
386,5.838564874760158e-05
387,0.0002300167914092812
388,0.0011468763971019399
389,5.4926345393477554e-05
390,0.0005640673121145987
391,5.467110644538607e-07
392,0.0003032659133147741
393,0.0016287020735088738
394,5.780359749588796e-06
395,0.0003672441666774947
396,0.00013866304403818133
397,4.579491600251967e-06
398,0.0001550802327993209
399,2.4067781302531297e-08
400,2.2968111198665972e-05
401,6.394452745124296e-08
402,1.961288191532344e-05
403,1.1106642029056088e-05
404,0.18265599045291728
405,0.00010911266360639077
406,0.006071803602825079
407,0.00018596923286862634
408,6.446957642789056e-06
409,0.0034478592622668052
410,4.5607266026301715e-05
411,6.733291013534304e-05
412,1.032424841183194e-05
413,0.0007133424091270678
414,6.470090578736532e-08
415,6.02263305870073e-09
416,0.0012451715143885463
417,0.0024577395731519725
418,1.4741186748197174e-07
419,4.98022196146924e-07
420,0.0001301308815749651
421,0.0015539851955830564
422,0.0016287020735088738
423,1.2575466218335372e-07
424,0.0001531471110874596
425,1.887794652962614e-08
426,0.18084161902231355
427,1.8869608972604957e-06
428,7.55427536895335e-09
429,0.0027640104251130237
430,9.435346824425321e-05
431,6.792501424822965e-06
432,0.0016515228010218746
433,7.06029615103346e-06
434,0.000510795721923086
435,0.00016671816337577276
436,0.0009674521284259584
437,0.003936166215294563
438,0.0014022492458497437
439,0.001018734518554491
440,4.0798110800796125e-09
441,0.00035150373959707805
442,0.0001120582924194812
443,2.818057290327252e-05
444,0.00019286766487053983
445,0.0018459456899136836
446,0.0011796729903227996
447,2.0775015782356886e-06
448,0.008979233489527751
449,0.0003985584010342655
450,3.579728370605903e-05
451,0.00016897802757368302
452,0.0008886332439803158
453,0.00014589847872299762
454,2.2436633844818223e-07
455,0.0003170829828795966
456,5.357486425363211e-06
457,2.0134769197083084e-05
458,0.0001129240974304338
459,0.0011125958997528856
460,0.013311050371890452
461,0.0007903767072142982
462,1.4096436241619716e-06
463,6.004540427421976e-07
464,0.0003143701221502609
465,0.0006752660600761226
466,1.9928341991552115e-06
467,0.0001644184526033384
468,1.1514916615773895e-05
469,0.001137813931176592
470,0.0032941140777001878
471,0.006151828082630573
472,6.214248054487826e-08
473,0.0008989480736861531
474,8.956480960859794e-07
475,0.0031724963085584166
476,6.445517741389776e-08
477,0.0007319647159880795
478,0.0001611867686476307
479,0.29157024542391224
480,7.844710775577777e-06
481,0.001572121704643523
482,0.011520831177980312
483,0.00868519077769876
484,0.0004996252523375478
485,0.0038193003490862346
486,2.2298405551011887e-05
487,0.0016786658016190175
488,5.993570499419495e-05
489,0.000570555116380631
490,7.813126901447885e-07
491,0.0027156400278850663
492,0.0005931998338835558
493,0.00047831841683360006
494,2.668944831083912e-06
495,6.132664276699786e-05
496,0.006640161032088573
497,0.00019136601096795636
498,0.000759759462438048
499,2.056589547632877e-12
500,0.0012324585833061118
501,0.018816519340780748
502,0.014171718978504607
503,0.012571462124620018
504,0.0006848530377240864
505,0.0001642180784630041
506,8.155173790045965e-06
507,0.001278251262091352
508,0.00021881953537178025
509,4.8435206048624295e-06
510,0.001055529209487335
511,4.0798110800796125e-09
512,0.0003714741520511025
513,2.0280989481877903e-06
514,0.002604150790978976
515,0.005972426722104508
516,0.002969666203822465
517,0.003319949529599232
518,3.3839615991418497e-05
519,0.0008839898036799296
520,0.00029198333764620993
521,0.047342290021083415
522,0.1183016537405019
523,2.27411027712593e-06
524,0.001683340868966377
525,0.039246034303459444
526,3.224410435979147e-05
527,0.0004020040778132247
528,7.161110499831659e-05
529,0.0012536348066057147
530,1.8869608972604957e-06
531,0.00017706608887339026
532,0.0015417179754430852
533,1.9587785144464378e-08
534,0.17685524791714125
535,6.685028635674128e-08
536,0.10163901753058947
537,0.0003887717126933539
538,0.0011298021464722521
539,0.0007680481824461924
540,3.450833987227583e-06
541,9.658143297301134e-05
542,0.0004566170369755121
543,0.0005869401238820901
544,0.009927240565240083
545,3.01872084640037e-05
546,0.0004037303945266339
547,0.0026202680013436537
548,2.682892421181606e-06
549,0.0005146423203597579
550,0.00010719943644411341
551,0.0005180626868344423
552,0.0028158153444578296
553,1.4714010798669597e-07
554,1.0109662317053414e-05
555,1.9697595776913978e-07
556,0.00981965497142426
557,0.00044087428020176946
558,4.35761466913329e-05
559,3.09674598907899e-05
560,0.0005455246226298466
561,3.679549580465914e-05
562,0.0014614294394503958
563,0.0010263046280879788
564,0.0004663989031677585
565,0.0006879012479941509
566,3.343414886018696e-05
567,8.258678687524703e-06
568,0.0021092141865315453
569,0.0009101237326329349
570,0.0006232477525945701
571,0.0007120509774261836
572,0.032984604066346845
573,3.113658750170192e-07
574,1.656134413236185e-05
575,1.9587785144464378e-08
576,0.0006351787476466449
577,0.005248036235045431
578,8.068681524040914e-07
579,1.1027377991251185e-05
580,6.590281335764487e-05
581,0.003289339362680933
582,4.713303580974341e-06
583,0.000795865697810191
584,0.0835962376000548
585,1.773005326207321e-05
586,0.0005679500124103929
587,0.0002512329726065403
588,0.0009337898059406631
589,0.05669805151850206
590,6.775589412777799e-07
591,9.887274019812162e-06
592,1.9587785144464378e-08
593,2.12351827403476e-09
594,3.326104619827192e-06
595,0.0001576355128230364
596,2.0443936265674182e-05
597,0.0001258086542429653
598,1.8869608972604957e-06
599,7.643525380062647e-06
600,0.001275817280162946
601,0.0006649992213915956
602,0.009018465033269047
603,2.9593187415143107e-06
604,1.1046372726008019e-05
605,0.002897065418214094
606,0.001071232810740342
607,0.0014253538640666712
608,3.619108020106312e-05
609,0.0002942902208386087
610,3.054869761719908e-07
611,0.0003393070528927676
612,0.012110824770079484
613,1.3472907726660624e-06
614,0.00043252291375298887
615,7.987108542676506e-05
616,6.122564735149885e-05
617,2.1098631238586416e-05
618,2.364957003004942e-05
619,0.00029080749953610196
620,0.05383003876130009
621,0.0003682824106329718
622,0.02870143054351671
623,0.0003279913186905646
624,1.9587785144464378e-08
625,0.013575070800174033
626,0.0007391189414594136
627,2.497001379436175e-06
628,4.6775538873378946e-09
629,8.267567602016093e-05
630,1.2885244785046788e-06
631,1.0532323555777638e-05
632,0.0011039934859550461
633,0.059951113904280706
634,0.0005160676817812035
635,6.149414146819083e-07
636,0.004318374460150497
637,0.00017607483014940313
638,0.0008989480736861531
639,8.747091167193138e-08
640,1.1186037054201661e-07
641,7.616312929210743e-05
642,0.0022411601869519794
643,0.022354153973182807
644,0.0009254390021281602
645,0.0092757482812752
646,4.94494376348176e-05
647,0.0003686126354241151
648,1.633567444858122e-05
649,0.00031170337338180224
650,0.000293553382136912
651,0.0006377587660696002
652,0.04904737195066368
653,0.00029880165281093716
654,1.1807897306614227e-05
655,0.015427411234343835
656,0.003152595948284032
657,8.949740790316762e-09
658,0.00010044048667655216
659,5.50870728771593e-05
660,7.782001748893574e-05
661,1.1583480979461311e-05
662,6.452548846114893e-08
663,1.6672842968239334e-06
664,0.0001473382129563018
665,1.8906071846540106e-06
666,0.0013756678732280794
667,0.019178978997125624
668,0.0020018091546218906
669,9.029480464156983e-05
670,3.268482199333273e-06
671,0.0023729285233313447
672,0.021152753444514928
673,0.040035372592807976
674,0.000788299466630746
675,0.002063464634856904
676,0.0011469755423622185
677,0.002132817510610917
678,0.006988172010259695
679,1.3006733188697336e-07
680,0.005098891116980244
681,0.0003690377039542734
682,3.536028135246215e-06
683,0.0016287020735088738
684,0.005563153006995417
685,9.435346824425321e-05
686,0.006062687433782038
687,9.435346824425321e-05
688,0.004475557727102012
689,0.010402739374836207
690,0.0025730663877127405
691,5.841176467065073e-05
692,6.583722130584379e-06
693,0.0010437977019868616
694,0.00014101733026416618
695,0.00022251557162810271
696,7.919282856915971e-06
697,0.0003220852870708499
698,0.0008989480736861531
699,0.000566176943035801
700,0.0016600055559998872
701,1.4440978133799589e-05
702,2.3061926569002058e-05
703,0.0010544868602646855
704,0.003798529101962808
705,0.0008989480736861531
706,0.000680232122268406
707,0.0002541999771369082
708,0.00018032259472084867
709,0.022279169087931424
710,1.1312429178872851e-05
711,6.589153306534974e-05
712,0.00266579455913928
713,0.00015684293458901046
714,1.1731245614447297e-05
715,5.224918163645052e-06
716,0.0035008633040137047
717,0.0001271499291353711
718,0.0047183042720478525
719,0.0008915375985114066
720,1.0910502786301028e-06
721,4.911432443767237e-06
722,0.0009477828534054298
723,0.0028665741792484934
724,0.0002603611277184427
725,1.8450009294926905e-06
726,1.1880093825753344e-05
727,0.00453433827763374
728,0.01141261250568403
729,0.0011547822643881774
730,0.008814172364287
731,0.0004954737372050468
732,7.765444746234643e-05
733,1.2480839187097458e-07
734,9.382328284753219e-05
735,0.022769261880019837
736,3.63871522880335e-10
737,3.256219494969707e-05
738,0.00012854690517242966
739,3.887034082968211e-07
740,0.0013702195687208293
741,0.000712381747465633
742,0.0005343863255981839
743,0.001495129932402061
744,2.6611925063432793e-06
745,0.0007037185455318397
746,0.02176500979726216
747,7.583860691012463e-05
748,8.022574451408481e-05
749,0.01136154429694599
750,0.0016287020735088738
751,2.7007057017628113e-06
752,2.717121722993612e-06
753,0.00014501178523138313
754,1.8869608972604957e-06
755,8.512671142916436e-05
756,0.0068678683436613356
757,0.005810721015326849
758,5.7979641254199936e-05
759,6.072595295970177e-05
760,0.002898233791559776
761,0.001018670715251078
762,0.0007626883017530885
763,0.0003182514491109563
764,0.000536800850096558
765,0.08294980611270726
766,4.421993721305191e-06
767,0.0006391126380289694
768,0.00014897348159529153
769,5.045478319673728e-05
770,0.035748379164223215
771,0.0011006174867152561
772,1.094700060194325e-07
773,0.0009380557466137455
774,0.00033934100385036003
775,0.00030559362211173967
776,0.015281148414521698
777,0.009230741515823383
778,1.6427514964521126e-05
779,8.949740790316762e-09
780,0.0008332602699450934
781,0.0006336466669509529
782,0.026643767733784077
783,0.0012372945479565136
784,0.002046887446285181
785,9.068440074610358e-05
786,0.008540128816514987
787,0.00020311356415288217
788,4.4766521884144364e-05
789,6.967832617625235e-05
790,4.9565218868018324e-05
791,0.00036014345540576984
792,0.0010284743376982966
793,0.0006346484683254106
794,0.0010027058342104186
795,0.010427870618110062
796,1.415503286729105e-06
797,0.000978334716768417
798,7.209884098677362e-07
799,1.7087201248824283e-08
800,0.0005135453860130114
801,9.10451168999442e-06
802,0.0007555263557586428
803,4.6526450739971356e-05
804,0.0067244175416625316
805,0.0027598566589237153
806,2.6845038542114264e-12
807,2.50538004543218e-05
808,1.6531158989443589e-07
809,0.7368332634193064
810,0.00014290656199548622
811,5.546506183707818e-08
812,0.00032898202826042657
813,5.91563081990543e-05
814,0.0025085896587908442
815,0.00872482959361302
816,0.0016849885319751875
817,0.0011201069646928263
818,0.001847561313253859
819,7.940126353452098e-05
820,0.00316471564883248
821,0.007053692300893354
822,0.002248558841674491
823,0.048939814890417245
824,0.0003800860449811986
825,0.0009775248396503807
826,5.6283518096149325e-05
827,0.002465182313203791
828,0.0008989480736861531
829,0.0009805730826217141
830,0.0008151632750024058
831,0.6778148981557104
832,3.689322296988931e-05
833,0.00038491148480301266
834,2.4434822599967767e-05
835,0.0005284903962352341
836,1.6479084843554008e-06
837,0.0015625018562787447
838,1.4286250106219722e-07
839,4.939396797046741e-05
840,1.3812637218923028e-05
841,4.61879573736368e-06
842,0.0002328898446947446
843,0.02773068675028175
844,0.0009437191677463375
845,0.0010058333511606128
846,7.0417143271034e-06
847,3.8456820560185945e-06
848,1.8276470483099585e-05
849,0.00046313132213086824
850,1.6119946352275708e-05
851,2.0915549470086409e-07
852,0.0001255469324451776
853,0.0016287020735088738
854,2.654816500248903e-05
855,1.2789867151410726e-05
856,2.4407472620546366e-05
857,9.435346824425321e-05
858,0.0004265502235033803
859,0.0030565877312644435
860,4.91566826506826e-05
861,0.005641558005701908
862,5.588405323254389e-05
863,6.045305506591412e-05
864,0.00044496190197579105
865,0.0021456469709190355
866,0.00012213243825384936
867,0.0010535653458663252
868,0.011140878201665698
869,5.126755091620161e-07
870,5.6080243564632884e-05
871,1.9104107751006277e-05
872,0.0001289269665027229
873,1.2614826498662688e-06
874,0.0037480099299741494
875,0.00012488570717144717
876,0.0038120412912465555
877,0.0032343162090388736
878,0.0010416225734251302
879,2.1099071619792595e-05
880,0.03932831420596033
881,0.004234269866582275
882,0.002101925706691636
883,0.03616347614258797
884,0.003243630267121547
885,5.9241538001375164e-05
886,1.0265521782439642e-05
887,0.00025618786081360194
888,3.65637775752716e-06
889,0.004770341112027864
890,7.250266253058553e-07
891,0.00024096057038873066
892,0.0007771555254182834
893,9.435346824425321e-05
894,0.0007060872225348045
895,6.967832617625235e-05
896,0.0930995948956268
897,1.2480839187097458e-07
898,0.023228104437325797
899,1.0105120470141694e-05
900,6.317046184978717e-05
901,0.04415004825341682
902,1.2683923144541138e-05
903,0.00039070426205414625
904,0.0010000230126043003
905,0.023224368510510674
906,1.5168994733216567e-06
907,0.008018632408601276
908,0.00013422463191822373
909,0.00012719404700055537
910,5.4422961661440694e-05
911,2.116978766708289e-06
912,1.4309706502139437e-05
913,0.00029241837002419343
914,0.0048544394399582915
915,0.0005001650875259666
916,2.7392530998825406e-05
917,4.252649415562703e-05
918,0.00042612962595543036
919,1.9587785144464378e-08
920,0.011656908494758644
921,0.030286389667471922
922,8.014944435113368e-06
923,3.9013789275637415e-05
924,1.6646989266475106e-06
925,0.001408833171777931
926,1.9587785144464378e-08
927,0.001074143166331921
928,0.002238864498162959
929,0.00278208245810898
930,0.05102265974818541
931,0.0008989480736861531
932,0.02978472260538044
933,9.435346824425321e-05
934,3.3169572825540918e-09
935,9.958128085513067e-06
936,0.0011008604597658822
937,1.9587785144464378e-08
938,0.0027892916075119905
939,0.0831421396737397
940,3.2385475965149234e-05
941,1.04996672858986e-08
942,2.57743423272707e-05
943,0.015578937627886542
944,0.0034164790774199633
945,0.02100859865190917
946,7.199089534182452e-07
947,9.753748502188957e-06
948,2.7599864384555814e-10
949,3.375090727731796e-05
950,3.3946026021537953e-06
951,0.00024046398681827608
952,6.47238200679568e-07
953,2.0632933006586017e-05
954,0.007002922082346328
955,1.9928341991552115e-06
956,1.3472907726660624e-06
957,1.9587785144464378e-08
958,0.004369318094071097
959,0.044501684358184294
960,7.794689203437695e-07
961,7.373016849746159e-07
962,0.001549041945612251
963,4.687971103127568e-08
964,0.00804004710294128
965,1.1845483255386473e-05
966,0.00071779773576252
967,1.1990423450455017e-08
968,0.0037407256265452895
969,2.038214672690924e-10
970,4.9610467502751756e-05
971,0.00023809020897260308
972,0.00029726678267681265
973,0.0038458174335437214
974,0.0020552780647544954
975,0.009073599825927916
976,0.00021566119049237762
977,0.00024327115727479446
978,4.329227396523243e-06
979,0.11192897855337262
980,1.4956763146153422e-09
981,1.7255864390481677e-06
982,0.00017009317115795173
983,0.0006551152896864085
984,9.890762284669834e-05
985,0.01098240899931547
986,0.0003543909297917969
987,0.0003339844496591277
988,3.8022318011245114e-05
989,0.042937795723921146
990,3.3851984854457656e-06
991,0.0011000701025894026
992,0.0008737306809970938
993,1.1018463873556175e-06
994,3.681055350791395e-05
995,7.698063212980966e-05
996,1.4736001712489204e-06
997,0.019856989094474965
998,0.0012361802730895494
999,0.0016079896814045007
1000,0.034362569095892664
1001,0.0001774350663451298
1002,0.23271945631882354
1003,9.314022981185831e-08
1004,5.45563904382582e-05
1005,0.0008169567318727116
1006,0.0011790338569610244
1007,7.085017563890503e-06
1008,0.04653903392027683
1009,0.0014278039921245633
1010,7.929937663658855e-05
1011,0.0002237384860976507
1012,8.364076076909536e-06
1013,0.004570530249743182
1014,0.0020273936819307004
1015,1.0322874673529632e-05
1016,0.011047431793748978
1017,0.0005423126136315648
1018,8.367454418637676e-08
1019,7.944013389049908e-05
1020,0.00011442427108371526
1021,0.0005821099150664344
1022,0.00017563959727368795
1023,2.6517519911858826e-07
1024,1.995624367169217e-06
1025,0.03584282617489634
1026,0.0016287020735088738
1027,5.8080987955555364e-05
1028,6.065296597261614e-08
1029,0.0002857945320764529
1030,0.040035372592807976
1031,0.00031673952692535417
1032,0.00032798984008491195
1033,2.4684193813098835e-07
1034,0.028738389579359206
1035,2.666118869360506e-07
1036,0.0016964166571980202
1037,1.6289186214971976e-05
1038,0.0009136137373356741
1039,8.289662434001605e-06
1040,0.0001028237339670188
1041,0.0012131204780716704
1042,0.0001827963079854651
1043,1.4140208351164533e-05
1044,3.8066272647669494e-05
1045,0.00019253686525423514
1046,9.727439819394583e-06
1047,1.9519490281947293e-08
1048,0.02795989358649472
1049,0.00014710131953807497
1050,0.00025190635612296053
1051,0.0010539282374900229
1052,5.6458642399493186e-05
1053,2.6650513153069984e-06
1054,0.005507135221515349
1055,0.0006845100142627217
1056,9.83523763932923e-06
1057,3.8061265095733424e-05
1058,0.00010213033002546964
1059,0.0005079012411131722
1060,0.05609828966692506
1061,0.00321486835361082
1062,0.004254430097962674
1063,0.00035617864397897216
1064,1.0914349184968785e-06
1065,4.608454597747148e-08
1066,0.0002635799602966656
1067,9.441535777589892e-05
1068,0.0012436681303253465
1069,7.120867569915913e-05
1070,1.8150873499304732e-07
1071,0.15268005364822834
1072,0.0007078356675426883
1073,4.539070781792907e-05
1074,5.3346662931197724e-05
1075,0.01593781203149595
1076,0.001787881917094071
1077,0.0009507280413630855
1078,1.4270905095410983e-07
1079,8.814595754079015e-06
1080,0.010698521141497198
1081,7.79327548485469e-06
1082,0.05229470205323961
1083,8.698801491381601e-08
1084,5.405569795539348e-06
1085,0.00037979411762326565
1086,0.011648222615434101
1087,0.005743714879353633
1088,1.0205943555907846e-05
1089,7.005288522378036e-05
1090,8.949740790316762e-09
1091,0.0005863364918773688
1092,0.0003822862666412593
1093,0.04966129224338119
1094,0.007990202971749495
1095,0.0007776402390573826
1096,3.353412850799415e-05
1097,0.004433589719428862
1098,2.7396352823759576e-06
1099,0.0034445178022735256
1100,0.00018434228398120982
1101,0.0036362035559426675
1102,2.154848234914801e-06
1103,7.55691572806022e-06
1104,0.0007928461176322125
1105,0.001917721105479
1106,4.918714785643329e-05
1107,0.0014558623589198767
1108,0.0016460674244838055
1109,3.567109448431242e-08
1110,2.0276155210918015e-05
1111,0.00496002960469356
1112,2.355806548834921e-05
1113,0.0007381339509231056
1114,5.781117288375261e-05
1115,7.0417143271034e-06
1116,3.43244840740028e-05
1117,0.00028475201542816947
1118,0.0006573038397418453
1119,0.0008607606472228918
1120,7.0417143271034e-06
